dis,ang1,ang2,collision
53,174,3,1
55,139,185,1
27,218,259,1
47,76,56,1
50,247,89,0
49,221,119,1
38,69,64,1
46,10,77,1
36,321,180,1
41,9,191,1
64,160,212,1
26,150,282,1
59,204,51,0
49,233,226,1
30,344,26,1
64,163,222,1
48,91,92,1
43,320,227,1
22,239,235,1
25,281,144,1
35,227,355,1
61,39,12,1
35,33,319,1
57,228,188,1
62,310,296,1
64,160,353,1
42,327,86,1
54,312,244,1
59,212,91,0
64,98,111,1
55,266,148,0
44,160,309,1
53,114,281,1
37,23,268,1
52,22,77,1
54,157,345,1
20,154,143,1
31,26,191,1
61,45,14,1
57,313,270,1
56,128,126,1
64,21,61,1
55,341,110,0
62,303,278,1
62,176,21,1
53,44,11,1
23,201,302,1
30,10,268,1
39,191,260,1
45,141,340,1
23,157,178,1
23,235,321,1
20,61,121,1
28,64,57,1
57,311,17,1
55,316,166,0
62,255,310,1
64,307,82,0
62,273,289,1
30,162,163,1
50,200,27,1
35,321,353,1
25,321,32,1
35,313,296,1
34,163,172,1
20,300,134,1
61,31,7,1
62,131,344,1
27,99,105,1
57,274,26,0
64,57,358,1
55,344,76,1
52,170,222,1
34,355,110,1
60,322,127,0
27,300,219,1
35,199,17,1
49,329,308,1
39,165,34,1
41,228,113,1
36,305,276,1
29,6,284,1
52,68,273,1
50,255,174,1
62,101,55,1
46,283,352,1
42,0,358,1
55,120,243,1
33,130,93,1
56,274,294,1
62,125,214,1
27,115,313,1
33,41,112,1
61,274,83,0
24,308,93,1
35,176,290,1
35,75,198,1
29,17,42,1
61,301,349,1
32,86,65,1
30,108,351,1
54,61,302,1
42,35,31,1
59,270,155,0
22,134,92,1
48,89,234,1
30,279,177,1
30,71,356,1
25,149,358,1
30,274,101,1
21,342,257,1
19,72,175,1
53,41,106,1
20,42,38,1
29,82,244,1
45,291,278,1
25,12,262,1
59,156,225,1
60,326,210,1
48,285,164,1
41,342,165,1
40,7,203,1
52,93,293,1
45,285,244,1
21,185,298,1
25,6,321,1
61,163,124,1
55,246,265,1
28,312,184,1
29,90,201,1
38,73,61,1
62,211,298,1
20,286,67,1
21,89,146,1
53,136,168,1
37,137,295,1
52,153,263,1
64,318,106,0
37,328,64,1
51,96,228,1
31,358,92,1
51,267,210,1
60,101,132,1
37,6,355,1
43,22,113,1
58,165,156,1
21,23,43,1
28,136,134,1
62,94,296,1
56,211,291,1
42,133,190,1
57,318,201,1
59,252,281,1
33,290,330,1
39,205,261,1
49,59,287,1
26,247,55,1
33,265,269,1
27,145,301,1
43,324,98,1
23,94,265,1
22,345,190,1
29,12,45,1
59,270,288,1
54,252,339,1
60,130,182,1
39,257,35,1
62,239,25,0
64,23,87,0
23,249,231,1
57,295,226,1
29,135,216,1
36,214,238,1
37,322,88,1
58,300,279,1
19,357,211,1
57,72,250,1
59,145,293,1
32,92,236,1
45,231,265,1
38,1,211,1
24,146,21,1
38,229,156,1
23,14,38,1
53,41,329,1
40,96,48,1
22,237,115,1
36,289,98,0
53,54,3,1
29,326,269,1
53,225,214,1
33,45,167,1
58,55,126,1
62,13,355,1
35,106,304,1
40,294,187,1
57,218,313,1
24,125,345,1
19,198,270,1
35,239,53,1
32,357,194,1
29,102,294,1
48,264,34,0
46,110,154,1
39,332,203,1
38,96,29,1
46,44,85,1
56,202,44,0
43,174,148,1
48,190,246,1
41,94,14,1
26,322,344,1
43,159,216,1
52,64,346,1
34,95,308,1
37,70,36,1
60,273,139,0
53,144,241,1
64,214,345,1
19,170,204,1
60,227,228,1
48,298,180,1
55,308,335,1
22,115,337,1
56,329,18,1
35,336,336,1
19,274,292,1
60,119,70,1
35,78,284,1
29,258,28,1
63,27,265,1
41,240,208,1
22,203,276,1
24,79,47,1
24,117,135,1
28,337,335,1
27,165,23,1
40,52,297,1
56,14,136,1
22,246,31,1
44,287,242,1
47,18,105,1
19,317,124,1
57,42,60,1
46,328,66,1
20,155,125,1
23,347,106,1
27,13,104,1
38,195,325,1
30,65,226,1
65,118,103,1
57,254,234,1
41,74,238,1
49,133,34,1
65,250,211,1
28,222,134,1
50,64,303,1
41,254,333,1
52,165,115,1
18,87,293,1
28,333,302,1
54,42,101,1
53,305,332,1
62,156,199,1
24,306,324,1
28,127,107,1
39,62,102,1
30,299,265,1
45,47,30,1
40,244,78,0
50,171,273,1
62,94,103,1
58,4,301,1
56,217,208,1
27,272,322,1
35,42,179,1
62,345,316,1
58,94,175,1
52,82,277,1
29,30,335,1
56,91,159,1
45,33,47,1
20,267,11,1
42,48,30,1
63,354,139,0
41,176,317,1
21,162,101,1
42,218,113,1
21,206,346,1
50,266,196,1
31,103,313,1
64,180,253,1
20,305,260,1
22,64,271,1
54,206,208,1
29,243,358,1
28,23,100,1
21,227,252,1
40,302,31,1
32,6,21,1
59,223,23,0
53,291,111,0
34,163,104,1
20,126,231,1
30,31,301,1
35,48,83,1
31,148,176,1
20,294,79,1
62,331,334,1
19,246,52,1
40,226,1,1
39,230,345,1
23,141,268,1
56,66,300,1
33,54,182,1
22,308,118,1
36,307,297,1
37,196,176,1
47,47,350,1
50,11,210,1
34,344,5,1
48,168,53,1
38,124,252,1
52,211,299,1
57,15,322,1
22,61,312,1
26,287,178,1
39,152,204,1
49,306,181,1
63,231,300,1
50,294,38,1
39,107,166,1
46,333,165,1
42,243,316,1
46,187,289,1
55,4,312,1
29,136,59,1
27,166,239,1
59,194,121,1
45,260,163,1
28,3,13,1
29,99,125,1
42,216,81,1
63,285,26,0
25,92,288,1
46,56,322,1
20,353,192,1
54,267,278,1
39,96,21,1
53,258,11,1
39,129,88,1
61,257,113,0
24,59,42,1
29,282,352,1
57,11,117,1
58,60,159,1
29,26,310,1
55,310,146,0
27,58,44,1
64,216,268,1
31,128,214,1
33,94,315,1
23,42,39,1
21,149,308,1
58,82,49,1
37,178,176,1
35,19,337,1
38,43,329,1
64,37,323,1
64,315,117,0
22,308,138,1
30,182,278,1
30,244,156,1
51,52,43,1
19,274,289,1
44,321,289,1
25,97,15,1
33,138,55,1
43,259,101,0
26,1,306,1
30,7,14,1
57,328,103,0
38,183,256,1
22,229,65,1
34,256,292,1
45,343,44,1
38,198,284,1
26,159,114,1
41,295,346,1
40,83,171,1
35,102,153,1
49,85,53,1
44,341,148,1
46,120,158,1
36,261,197,1
53,154,161,1
61,172,95,0
20,117,256,1
32,81,261,1
65,211,253,1
42,259,137,1
64,266,254,1
30,355,348,1
43,8,101,1
44,303,237,1
23,227,73,1
55,304,177,1
27,301,197,1
51,347,115,1
34,27,316,1
49,317,192,1
46,169,184,1
61,132,235,1
45,3,123,1
65,39,131,1
19,11,81,1
30,31,141,1
42,300,315,1
48,5,258,1
35,290,323,1
43,62,239,1
37,182,90,1
48,174,78,1
40,216,320,1
59,106,172,1
41,174,266,1
42,329,303,1
44,335,25,1
54,89,41,1
30,127,46,1
48,102,158,1
55,145,127,1
22,347,56,1
48,80,264,1
64,237,59,0
41,5,319,1
51,186,84,1
58,344,206,1
57,273,150,0
23,139,282,1
54,299,350,1
38,155,310,1
60,247,219,1
56,114,81,1
27,14,271,1
60,59,176,1
28,286,343,1
20,235,137,1
22,196,172,1
41,130,140,1
36,294,340,1
20,71,116,1
54,153,114,1
33,197,272,1
53,50,92,1
32,273,350,1
58,185,319,1
47,343,101,1
39,272,117,0
19,294,55,1
36,18,38,1
53,162,34,1
40,356,130,1
49,100,100,1
25,104,179,1
23,92,213,1
36,109,255,1
43,78,3,1
20,166,346,1
42,126,293,1
19,244,45,1
36,187,55,1
51,235,52,0
50,73,266,1
45,106,38,1
32,115,175,1
60,317,126,0
58,34,6,1
64,320,358,1
52,187,331,1
31,137,264,1
37,350,177,1
37,114,255,1
60,180,188,1
29,292,117,1
46,325,102,0
45,305,82,0
62,241,167,1
55,244,48,0
41,332,329,1
39,306,1,1
61,103,285,1
35,214,21,1
64,223,90,0
51,103,351,1
26,27,287,1
38,271,254,1
50,158,211,1
48,68,109,1
52,126,195,1
34,8,174,1
26,308,277,1
58,163,144,1
60,248,297,1
46,194,231,1
32,56,27,1
30,166,321,1
47,36,250,1
18,19,53,1
38,2,41,1
50,301,206,1
34,7,86,1
53,62,164,1
34,29,191,1
23,84,309,1
28,3,282,1
55,24,282,1
27,31,7,1
28,111,110,1
34,276,234,1
41,255,222,1
62,272,67,0
46,178,41,1
37,329,202,1
60,205,189,1
40,182,123,1
45,281,64,0
20,276,149,1
25,265,354,1
61,85,270,1
23,224,39,1
63,32,37,1
23,40,320,1
46,311,359,1
19,111,198,1
21,124,94,1
50,98,219,1
39,126,151,1
49,14,167,1
54,218,301,1
19,138,305,1
23,219,21,1
38,193,315,1
52,223,291,1
53,347,248,1
33,171,335,1
42,329,346,1
51,255,141,0
23,355,40,1
63,108,92,1
59,358,44,1
63,293,247,1
24,130,72,1
60,70,216,1
47,337,186,1
38,125,4,1
44,306,342,1
28,111,308,1
42,58,6,1
38,316,358,1
41,128,275,1
38,152,284,1
24,350,297,1
34,91,237,1
35,41,5,1
58,357,141,1
23,2,165,1
47,255,35,0
59,242,132,0
43,57,204,1
62,34,68,1
48,230,312,1
44,156,206,1
22,221,144,1
39,284,132,1
54,231,38,0
37,89,83,1
59,184,10,1
65,283,23,0
36,252,19,1
23,250,29,1
59,59,347,1
44,190,118,1
47,211,252,1
58,217,294,1
33,171,144,1
29,339,145,1
49,258,45,0
53,59,24,1
35,199,285,1
54,69,174,1
26,3,217,1
51,250,35,0
48,83,255,1
37,181,331,1
29,269,132,1
44,254,325,1
24,276,285,1
62,178,359,1
19,82,338,1
25,88,16,1
19,110,303,1
65,311,243,1
32,56,218,1
62,123,180,1
30,296,22,1
56,51,79,1
38,168,54,1
60,213,188,1
31,316,256,1
48,55,85,1
50,355,237,1
48,342,269,1
23,207,14,1
46,31,268,1
54,323,351,1
19,78,295,1
34,44,223,1
40,0,279,1
36,279,360,1
46,174,127,1
43,4,68,1
35,315,254,1
37,148,117,1
54,7,227,1
28,341,246,1
35,221,209,1
45,26,64,1
34,150,45,1
23,192,334,1
33,270,296,1
20,43,167,1
51,235,171,1
44,220,118,1
21,39,140,1
51,215,108,1
29,300,8,1
39,44,219,1
63,22,70,1
62,244,229,1
46,344,199,1
61,48,192,1
39,79,137,1
50,2,331,1
43,264,30,1
56,273,322,1
50,302,196,1
49,325,43,1
34,162,108,1
19,14,79,1
26,336,64,1
58,205,8,1
37,268,152,1
43,9,136,1
36,273,196,1
46,266,44,0
41,321,34,1
50,286,247,1
59,115,59,1
20,29,195,1
26,231,330,1
50,82,186,1
34,62,61,1
41,77,286,1
36,307,345,1
24,240,94,1
58,153,270,1
33,143,97,1
48,178,166,1
61,183,100,0
44,339,51,1
51,136,132,1
24,170,128,1
35,280,16,1
27,90,203,1
21,291,169,1
60,143,332,1
39,36,90,1
54,234,28,0
33,136,210,1
39,46,305,1
45,262,323,1
22,52,118,1
49,101,341,1
31,313,359,1
21,110,208,1
31,290,297,1
26,133,88,1
62,71,6,1
60,340,251,1
40,340,281,1
27,119,48,1
58,235,208,1
33,327,205,1
36,184,305,1
63,36,96,0
56,338,126,0
23,309,19,1
20,120,125,1
45,209,7,1
39,277,221,1
36,268,207,1
38,163,120,1
44,153,294,1
40,255,247,1
37,61,18,1
36,71,352,1
25,70,92,1
61,113,94,1
45,97,216,1
42,241,3,1
46,322,332,1
25,85,312,1
25,337,194,1
61,105,350,1
53,322,347,1
58,131,44,1
40,235,346,1
38,99,97,1
62,316,271,1
25,183,68,1
59,273,178,0
64,145,258,1
34,253,291,1
28,210,20,1
61,184,117,0
38,87,322,1
21,213,33,1
61,230,169,1
20,294,95,1
32,240,332,1
46,84,301,1
64,152,320,1
29,312,193,1
25,66,29,1
56,215,304,1
52,161,73,1
39,177,285,1
29,270,294,1
47,351,247,1
50,304,142,0
44,253,153,1
33,260,249,1
54,261,164,1
36,50,354,1
56,209,286,1
61,234,195,1
43,2,9,1
20,2,154,1
44,268,236,1
27,191,313,1
51,227,131,1
64,312,356,1
42,138,69,1
58,88,200,1
65,336,31,1
36,106,297,1
31,189,54,1
53,274,84,0
27,100,281,1
31,309,224,1
19,97,196,1
39,58,227,1
43,348,12,1
54,288,155,0
23,337,37,1
62,263,29,0
31,183,66,1
48,350,235,1
41,102,130,1
35,8,79,1
52,94,65,1
21,251,192,1
54,99,213,1
44,226,158,1
26,350,5,1
43,83,318,1
53,300,137,0
56,269,82,0
56,93,290,1
39,305,9,1
54,48,359,1
31,161,65,1
20,32,138,1
27,356,95,1
49,48,293,1
37,302,70,1
28,329,137,1
48,287,30,1
55,170,301,1
33,322,284,1
18,117,17,1
48,129,222,1
38,96,114,1
23,267,287,1
62,48,237,1
37,82,52,1
48,0,196,1
33,217,92,1
53,70,352,1
64,125,161,1
58,81,235,1
46,305,28,1
41,150,180,1
36,155,162,1
31,173,292,1
58,246,67,0
52,37,228,1
56,6,30,1
22,320,344,1
19,258,222,1
34,351,91,1
35,249,140,1
49,290,36,1
47,247,72,0
39,357,336,1
58,89,236,1
47,215,256,1
40,107,288,1
35,241,352,1
20,2,28,1
49,317,359,1
40,136,126,1
55,66,239,1
20,215,44,1
51,13,292,1
27,176,90,1
32,126,50,1
50,22,347,1
28,37,352,1
61,237,255,1
58,283,99,0
42,11,273,1
25,240,355,1
55,145,247,1
56,22,120,1
29,157,168,1
32,334,25,1
44,313,65,1
19,242,175,1
51,70,330,1
26,46,299,1
50,250,40,0
28,108,187,1
29,293,64,1
60,116,6,1
20,270,7,1
63,257,4,0
40,116,38,1
57,339,145,0
31,276,181,1
54,125,295,1
53,67,56,1
51,99,190,1
49,18,126,1
44,337,146,1
51,280,285,1
21,269,199,1
22,191,120,1
22,171,43,1
24,281,322,1
57,253,86,0
37,288,356,1
54,86,122,1
51,90,276,1
47,166,312,1
65,97,309,1
23,184,276,1
39,120,69,1
47,326,164,1
27,254,155,1
28,247,323,1
36,146,213,1
60,223,250,1
49,160,255,1
33,203,266,1
56,268,180,1
32,27,158,1
49,177,5,1
22,39,106,1
47,179,112,1
38,274,192,1
50,296,203,1
64,9,201,1
29,50,274,1
20,124,292,1
20,355,63,1
58,114,158,1
19,353,219,1
49,7,212,1
32,138,209,1
35,194,8,1
51,328,24,1
41,241,350,1
41,343,19,1
43,112,155,1
51,98,205,1
32,163,240,1
41,36,208,1
55,264,187,1
50,204,354,1
26,21,233,1
31,289,141,1
54,262,288,1
50,211,96,1
20,176,279,1
62,197,345,1
50,65,276,1
39,156,254,1
56,88,67,1
56,167,161,1
22,236,95,1
40,251,68,0
35,240,256,1
47,44,28,1
48,165,311,1
33,223,320,1
29,359,34,1
46,44,33,1
24,284,229,1
52,123,278,1
25,333,328,1
28,92,83,1
42,244,32,1
26,72,2,1
53,171,6,1
29,129,87,1
30,256,347,1
64,9,217,1
55,147,40,1
24,279,258,1
57,88,291,1
35,70,66,1
25,161,101,1
36,244,47,1
22,285,320,1
22,100,77,1
46,59,142,1
44,49,20,1
46,130,7,1
25,51,49,1
18,32,323,1
63,315,62,0
52,359,0,1
38,224,314,1
39,121,356,1
46,28,233,1
52,177,68,1
64,26,13,1
19,170,35,1
28,231,245,1
56,326,25,1
33,148,243,1
43,345,214,1
25,190,51,1
30,162,35,1
54,248,210,1
26,281,315,1
48,191,296,1
27,59,74,1
51,24,66,1
61,170,110,0
23,209,114,1
20,95,30,1
30,27,95,1
63,226,91,0
54,196,257,1
18,208,168,1
49,125,162,1
23,51,72,1
39,270,269,1
36,89,175,1
61,28,11,1
34,88,50,1
40,276,42,1
51,82,343,1
47,214,56,0
45,66,36,1
58,206,215,1
42,33,245,1
42,238,29,1
26,141,112,1
24,96,45,1
64,333,57,0
58,311,125,0
35,177,213,1
53,191,7,1
40,98,57,1
42,29,148,1
27,81,166,1
22,133,258,1
47,231,291,1
64,221,60,0
30,216,253,1
23,63,320,1
54,119,268,1
45,138,342,1
19,10,12,1
32,109,253,1
37,13,162,1
31,103,133,1
41,264,161,1
62,173,350,1
64,105,86,1
20,359,191,1
23,129,278,1
58,235,281,1
44,144,220,1
32,50,300,1
62,33,25,1
18,279,238,1
51,333,101,0
58,267,219,1
45,329,293,1
22,345,131,1
24,62,174,1
43,209,254,1
39,187,239,1
52,238,4,1
57,168,173,1
24,283,129,1
31,27,355,1
18,134,336,1
47,283,295,1
57,135,355,1
27,3,254,1
57,113,341,1
27,282,57,1
46,36,178,1
64,143,262,1
64,301,75,0
41,293,111,0
50,303,297,1
46,101,20,1
52,65,188,1
33,131,263,1
51,13,16,1
45,271,274,1
48,101,273,1
65,240,222,1
34,82,140,1
56,223,25,0
47,273,170,1
30,179,48,1
37,132,259,1
52,88,189,1
59,4,141,1
50,207,6,1
61,347,64,0
37,264,294,1
65,232,10,0
56,169,325,1
29,316,85,1
61,79,134,1
31,358,134,1
30,67,36,1
52,319,221,1
26,259,75,1
43,25,33,1
53,224,91,0
59,342,81,0
53,74,58,1
52,180,347,1
40,124,17,1
42,177,193,1
21,348,114,1
56,291,251,1
24,345,319,1
54,189,194,1
28,276,20,1
26,236,195,1
44,237,194,1
19,136,286,1
52,198,173,1
51,46,360,1
32,57,93,1
47,202,315,1
42,166,277,1
24,127,235,1
44,130,301,1
43,151,244,1
30,213,256,1
58,142,202,1
50,281,236,1
24,56,217,1
49,30,16,1
48,187,69,1
48,10,4,1
35,110,187,1
37,291,71,1
35,343,48,1
37,270,224,1
34,194,250,1
50,53,208,1
21,64,32,1
38,221,182,1
33,52,261,1
54,84,196,1
55,79,218,1
39,342,299,1
38,61,127,1
40,136,285,1
33,103,96,1
40,164,6,1
45,27,337,1
51,104,24,1
24,153,167,1
52,242,30,0
49,1,11,1
31,252,187,1
34,129,234,1
40,165,167,1
44,43,340,1
24,175,58,1
19,297,124,1
28,33,354,1
20,39,47,1
37,110,130,1
64,244,106,0
43,179,56,1
20,305,7,1
40,329,310,1
44,284,127,0
64,7,81,0
60,140,313,1
20,140,95,1
38,283,26,1
56,57,7,1
36,49,249,1
41,202,344,1
25,87,262,1
45,152,47,1
50,225,25,1
32,169,150,1
42,145,228,1
24,234,324,1
19,177,102,1
54,204,156,1
30,55,323,1
64,72,241,1
44,80,115,1
40,339,346,1
23,123,204,1
22,194,102,1
27,52,103,1
60,139,45,1
64,351,130,0
65,21,141,1
63,165,1,1
47,156,256,1
24,129,333,1
47,120,117,1
23,188,19,1
24,134,154,1
23,80,347,1
38,64,37,1
40,103,163,1
64,57,46,1
39,110,349,1
43,322,32,1
50,176,12,1
48,219,210,1
24,195,247,1
56,288,222,1
55,270,180,1
52,340,357,1
39,82,173,1
36,293,306,1
49,171,73,1
50,97,69,1
51,311,20,1
35,18,357,1
52,61,97,1
48,182,37,1
47,168,333,1
49,98,342,1
39,192,57,1
49,67,290,1
37,118,163,1
18,161,245,1
41,23,327,1
34,279,45,1
30,111,86,1
62,215,275,1
49,8,117,1
30,211,19,1
43,5,32,1
35,270,131,1
58,156,197,1
36,82,63,1
46,254,11,1
31,215,32,1
61,82,276,1
58,64,331,1
58,85,248,1
29,266,317,1
56,39,181,1
23,266,321,1
63,76,2,1
61,215,98,0
56,169,264,1
59,280,45,0
48,15,76,1
59,118,60,1
54,114,311,1
20,31,244,1
47,45,31,1
26,278,204,1
42,231,98,1
42,176,267,1
34,331,15,1
58,62,276,1
22,263,11,1
36,210,123,1
38,74,147,1
62,173,330,1
21,225,11,1
30,345,141,1
32,81,222,1
24,10,336,1
36,32,233,1
45,70,325,1
19,136,259,1
64,239,311,1
46,347,237,1
21,122,359,1
33,23,220,1
55,267,42,0
52,69,287,1
27,87,134,1
65,85,326,1
34,2,183,1
44,211,151,1
45,66,79,1
43,243,193,1
62,63,355,1
54,258,232,1
59,105,57,1
43,193,263,1
25,333,5,1
51,225,38,0
48,62,87,1
44,298,284,1
64,308,36,0
57,93,169,1
21,177,214,1
23,52,243,1
41,271,318,1
65,165,90,0
27,247,332,1
23,71,151,1
32,177,181,1
65,137,121,1
33,283,309,1
46,306,97,0
29,167,280,1
20,254,58,1
46,93,85,1
37,241,210,1
46,96,245,1
50,40,328,1
55,205,316,1
41,304,112,0
36,300,19,1
48,339,285,1
57,223,329,1
30,320,149,1
36,39,304,1
24,322,294,1
60,180,247,1
19,64,199,1
62,356,263,1
26,16,168,1
27,248,157,1
47,288,148,0
61,320,258,1
53,252,206,1
20,310,98,1
50,63,142,1
39,107,278,1
45,326,256,1
50,277,314,1
50,183,203,1
65,325,298,1
25,166,110,1
33,176,252,1
63,38,123,0
46,314,283,1
28,310,197,1
24,68,130,1
22,263,318,1
38,21,171,1
49,196,89,1
32,190,218,1
40,49,275,1
57,313,190,1
58,241,105,0
49,62,287,1
23,41,251,1
23,160,188,1
18,321,71,1
27,163,139,1
61,313,115,0
20,60,353,1
36,199,80,1
38,21,247,1
38,266,231,1
55,305,248,1
51,115,99,1
43,141,130,1
44,153,155,1
30,141,337,1
19,218,171,1
51,101,257,1
45,304,104,0
43,130,318,1
50,257,63,0
25,152,74,1
46,146,214,1
40,250,292,1
18,254,192,1
19,163,3,1
50,173,131,1
58,71,14,1
34,343,131,1
33,37,190,1
40,164,5,1
59,244,131,0
62,267,155,0
30,162,329,1
55,187,43,1
43,298,297,1
58,262,185,0
26,305,160,1
26,216,249,1
62,139,71,1
31,200,190,1
20,82,328,1
33,315,242,1
23,81,324,1
60,28,110,0
29,273,76,1
36,39,319,1
60,6,11,1
50,354,77,1
26,76,29,1
61,34,312,1
40,155,238,1
51,312,50,1
58,65,91,1
55,341,222,1
33,86,176,1
37,104,286,1
48,217,251,1
38,197,286,1
27,4,324,1
42,228,25,1
60,8,203,1
41,321,292,1
21,324,32,1
30,153,1,1
63,71,209,1
40,10,13,1
59,258,77,0
35,172,313,1
45,14,310,1
37,307,43,1
27,160,74,1
45,26,34,1
43,20,192,1
48,350,153,1
31,267,251,1
52,312,228,1
55,92,97,1
19,72,237,1
19,250,168,1
55,306,325,1
27,2,182,1
37,310,73,1
25,58,70,1
24,12,56,1
64,258,337,0
45,235,100,0
53,248,92,0
41,161,214,1
18,345,40,1
59,208,338,1
41,96,255,1
31,98,288,1
43,49,349,1
24,186,322,1
42,218,266,1
60,276,63,0
28,188,50,1
32,128,114,1
52,284,117,0
64,220,159,1
42,35,313,1
43,188,290,1
49,85,202,1
34,88,239,1
51,110,182,1
48,340,319,1
38,267,217,1
63,227,33,0
52,74,245,1
34,120,9,1
32,24,86,1
37,188,85,1
34,291,284,1
43,349,92,1
39,187,126,1
36,311,272,1
39,316,298,1
43,220,357,1
59,252,40,0
49,214,297,1
32,90,118,1
65,233,336,1
58,201,100,0
44,98,120,1
43,325,113,1
22,186,83,1
59,22,124,1
39,154,181,1
21,291,224,1
21,61,343,1
63,96,346,1
51,134,212,1
22,239,59,1
51,190,121,1
31,7,155,1
18,54,250,1
29,99,25,1
44,89,194,1
56,151,324,1
55,358,79,1
61,215,349,1
41,243,208,1
38,57,313,1
46,287,299,1
49,315,160,1
37,172,280,1
59,196,133,1
62,330,106,0
27,147,315,1
18,323,74,1
59,177,106,1
35,205,52,1
49,13,236,1
39,114,237,1
49,311,161,1
33,241,355,1
56,85,155,1
44,112,168,1
63,357,57,0
31,8,78,1
28,3,38,1
62,233,317,1
28,238,14,1
36,268,29,1
56,182,260,1
50,64,253,1
19,101,85,1
59,184,63,0
41,31,12,1
60,282,71,0
43,99,80,1
41,42,300,1
54,103,243,1
46,203,272,1
40,5,146,1
60,32,60,1
20,295,79,1
20,50,89,1
24,189,11,1
37,68,214,1
33,100,273,1
30,204,205,1
21,230,262,1
27,282,81,1
60,131,44,1
34,45,1,1
60,208,76,0
50,16,28,1
25,306,360,1
40,66,58,1
64,168,118,0
29,189,108,1
38,95,115,1
34,350,1,1
43,135,131,1
45,93,191,1
63,137,127,1
25,101,243,1
52,201,129,1
54,286,78,0
42,177,122,1
43,8,16,1
50,270,105,0
34,312,94,1
32,195,237,1
26,183,219,1
20,290,278,1
55,357,192,1
65,227,34,0
24,294,337,1
19,75,221,1
40,33,158,1
54,355,208,1
47,153,156,1
26,107,302,1
47,350,204,1
30,239,318,1
27,262,268,1
56,101,44,1
21,153,315,1
41,64,26,1
60,213,48,0
33,246,212,1
32,47,191,1
54,321,225,1
33,175,101,1
52,163,274,1
36,270,258,1
33,264,72,1
59,300,289,1
57,229,35,0
43,38,216,1
61,339,339,1
61,133,56,1
25,180,294,1
39,99,11,1
27,326,315,1
34,287,212,1
55,265,51,0
33,270,284,1
51,116,190,1
43,63,355,1
36,29,289,1
54,189,179,1
37,283,121,0
26,201,55,1
47,103,8,1
43,70,170,1
42,295,5,1
55,28,283,1
53,95,180,1
42,231,288,1
30,354,287,1
48,1,218,1
34,271,101,0
44,34,40,1
34,167,33,1
43,118,340,1
45,74,146,1
36,296,46,1
56,42,116,1
23,181,147,1
32,280,187,1
39,93,32,1
31,62,112,1
48,18,80,1
41,31,48,1
19,154,33,1
46,166,185,1
49,24,253,1
48,276,225,1
63,310,49,0
26,283,288,1
32,288,286,1
23,59,1,1
58,306,300,1
48,333,127,0
27,99,323,1
30,8,21,1
48,88,299,1
62,208,130,1
47,148,62,1
36,47,19,1
63,6,242,1
29,103,121,1
51,9,171,1
32,211,56,1
41,41,42,1
28,96,233,1
43,229,7,1
34,341,306,1
29,19,133,1
24,309,291,1
42,271,339,1
24,257,91,1
24,359,109,1
52,54,238,1
20,19,166,1
53,225,267,1
37,34,171,1
41,323,177,1
18,338,304,1
27,180,229,1
56,136,321,1
34,10,270,1
57,319,70,0
22,43,340,1
56,126,164,1
27,308,262,1
58,55,224,1
37,271,349,1
36,13,46,1
33,115,45,1
55,46,347,1
54,83,306,1
42,148,80,1
31,207,100,1
40,151,95,1
24,59,353,1
57,65,36,1
58,120,261,1
44,201,333,1
61,108,339,1
41,195,168,1
29,78,136,1
54,80,307,1
51,4,112,1
40,4,11,1
42,322,354,1
35,339,65,1
53,121,14,1
41,163,43,1
64,38,24,1
40,26,288,1
33,269,195,1
32,324,151,1
64,358,80,0
47,302,183,1
61,341,189,1
35,142,338,1
56,200,92,0
65,15,348,1
44,100,358,1
35,147,334,1
33,320,217,1
54,356,150,1
59,188,268,1
26,243,156,1
32,77,73,1
41,139,293,1
47,125,90,1
59,306,5,1
36,114,258,1
43,324,147,1
25,356,336,1
53,110,288,1
19,36,144,1
26,324,322,1
39,314,89,1
50,356,218,1
50,200,79,1
46,245,232,1
46,327,183,1
21,44,157,1
35,188,77,1
35,134,304,1
37,278,274,1
25,113,12,1
28,219,33,1
55,322,39,1
41,166,121,1
54,150,310,1
39,269,128,1
51,39,7,1
51,346,65,1
39,157,288,1
48,282,205,1
35,131,299,1
35,354,4,1
29,151,58,1
49,142,333,1
40,329,343,1
44,278,31,1
59,136,41,1
19,229,241,1
41,324,64,1
40,355,128,1
57,226,112,0
30,327,172,1
36,44,299,1
21,317,318,1
34,296,75,1
46,108,179,1
29,302,24,1
42,27,50,1
47,105,213,1
28,235,311,1
36,299,144,1
61,101,163,1
50,172,111,1
50,63,234,1
33,247,47,1
60,188,29,1
63,180,254,1
26,65,59,1
24,327,293,1
44,309,215,1
53,214,19,1
19,18,170,1
23,25,66,1
59,48,2,1
23,40,240,1
33,238,30,1
56,144,24,1
30,207,307,1
46,278,333,1
55,203,53,0
49,79,189,1
26,333,152,1
49,119,98,1
38,339,168,1
30,6,208,1
64,134,292,1
26,345,272,1
31,232,133,1
26,261,227,1
57,268,72,0
54,55,321,1
24,20,209,1
32,46,303,1
50,148,194,1
51,129,84,1
56,351,146,1
54,22,178,1
31,28,2,1
28,305,116,1
45,104,15,1
28,357,321,1
37,308,19,1
19,111,171,1
23,2,75,1
42,1,182,1
24,20,89,1
25,197,214,1
41,141,276,1
59,68,267,1
46,279,73,0
20,156,328,1
64,171,92,0
58,30,320,1
49,25,8,1
